RatingID,RideID,GivenByUserID,GivenToUserID,RatingValue,Comments,RatingDate
5820,6690,526,976,5,,2023-02-22T01:29:02
5821,6691,418,936,5,,2023-10-02T05:30:40
5822,6692,1302,667,5,,2023-03-19T02:31:20
5823,6693,1075,173,5,,2023-12-07T17:37:22
5824,6694,1026,72,4,,2023-07-31T02:56:38
5825,6695,236,1,5,,2023-06-08T16:35:03
5826,6696,429,269,5,,2023-11-16T18:52:37
5827,6697,1457,259,4,,2023-04-24T00:31:34
5828,6698,963,1342,5,,2023-04-05T08:43:05
5829,6700,603,635,5,,2023-04-13T20:38:52
5830,6701,205,582,5,,2023-02-24T07:41:23
5831,6702,391,1224,4,,2023-02-12T13:57:49
5832,6703,1043,1124,5,,2023-01-09T09:35:00
5833,6704,171,470,5,,2023-06-05T12:13:04
5834,6705,838,1293,5,,2023-11-21T21:22:11
5835,6706,1299,1073,4,,2023-10-28T05:24:27
5836,6707,404,1311,5,,2023-05-11T22:48:09
5837,6709,31,1293,5,,2023-02-17T15:30:01
5838,6711,8,936,5,,2023-11-27T16:20:33
5839,6712,349,558,5,,2023-10-04T01:23:30
5840,6713,1463,1106,4,,2023-08-18T12:58:35
5841,6715,942,1124,5,,2023-08-11T05:38:59
5842,6716,1112,1108,5,,2023-08-06T13:04:56
5843,6717,965,319,5,,2023-02-28T06:15:50
5844,6718,737,845,5,,2023-10-21T09:35:03
5845,6719,381,987,5,,2023-09-04T15:41:14
5846,6720,202,507,4,,2023-10-05T09:16:21
5847,6721,78,277,4,,2023-09-04T20:46:01
5848,6723,11,845,5,,2023-12-28T20:18:31
5849,6726,252,72,5,,2023-01-03T09:02:08
5850,6728,839,987,5,,2023-12-08T04:32:03
5851,6729,57,558,5,,2023-07-02T11:55:47
5852,6730,871,269,5,,2023-09-03T01:53:23
5853,6731,831,1108,3,,2023-05-07T04:46:54
5854,6732,1485,22,5,,2023-08-13T00:33:55
5855,6733,907,731,5,,2023-09-10T18:15:12
5856,6734,945,1284,5,,2023-12-18T06:21:33
5857,6735,379,1293,5,,2023-06-17T09:27:04
5858,6737,373,1342,5,,2023-12-05T02:59:29
5859,6739,1234,1284,5,,2023-12-27T20:37:41
5860,6740,398,1310,5,,2023-05-27T12:46:35
5861,6741,1200,1094,4,,2023-11-19T09:52:22
5862,6742,1229,1106,5,,2023-11-22T10:22:45
5863,6743,1115,1079,5,,2023-10-21T20:36:15
5864,6744,24,1073,5,,2023-11-24T22:11:50
5865,6745,1476,72,5,,2023-03-23T22:43:43
5866,6746,428,976,5,,2023-03-17T08:31:57
5867,6747,666,558,5,,2023-07-06T16:20:34
5868,6748,414,936,4,,2023-08-08T20:00:16
5869,6749,1410,845,5,,2023-07-21T16:12:17
5870,6751,618,173,5,,2023-09-27T02:03:34
5871,6752,164,558,4,,2023-03-30T21:02:57
5872,6753,264,1079,5,,2023-06-20T17:14:39
5873,6754,1410,957,5,,2023-09-06T00:06:36
5874,6755,262,1293,5,,2023-09-02T07:21:41
5875,6756,439,22,5,,2023-04-25T19:43:54
5876,6757,981,1094,5,,2023-07-21T17:41:33
5877,6758,522,634,5,,2023-10-16T17:39:51
5878,6759,806,634,5,,2023-10-17T11:02:23
5879,6760,384,1359,5,,2023-06-06T22:05:17
5880,6761,1294,908,5,,2023-10-08T22:10:00
5881,6763,126,470,5,,2023-08-02T17:20:07
5882,6764,1478,173,4,,2023-11-24T18:30:58
5883,6765,696,635,5,,2023-04-06T14:46:32
5884,6766,1455,533,5,,2023-11-14T06:22:16
5885,6767,469,1079,5,,2023-08-19T10:35:56
5886,6769,1152,905,5,,2023-11-18T21:12:57
5887,6770,266,667,1,,2023-03-26T16:40:14
5888,6771,490,1094,5,,2023-09-23T12:44:12
5889,6772,1034,1284,5,,2023-05-05T01:32:22
5890,6773,1430,1310,4,,2023-12-01T15:50:11
5891,6774,380,558,5,,2023-09-07T10:22:43
5892,6776,84,634,4,,2023-08-25T14:31:35
5893,6777,330,891,5,,2023-01-03T07:22:39
5894,6778,347,259,5,,2023-06-28T14:04:19
5895,6779,656,350,5,,2023-04-12T21:35:58
5896,6780,202,1106,5,,2023-02-05T15:49:36
5897,6781,1087,987,3,,2023-09-09T19:21:00
5898,6783,296,936,5,,2023-06-18T22:50:42
5899,6784,1138,184,4,,2023-10-01T15:06:20
5900,6786,795,582,5,,2023-08-25T06:44:29
5901,6787,947,184,5,,2023-07-12T17:45:21
5902,6788,1219,1,5,,2023-04-08T19:37:56
5903,6789,1488,1211,2,,2023-06-16T21:35:33
5904,6790,761,1293,5,,2023-03-29T15:33:57
5905,6791,1034,1108,5,,2023-11-14T09:52:24
5906,6792,1139,1429,5,,2023-05-27T17:23:39
5907,6793,1090,470,4,,2023-04-30T01:59:26
5908,6794,419,1156,4,,2023-05-06T05:17:17
5909,6795,1107,631,5,,2023-02-04T17:41:19
5910,6796,952,634,5,,2023-02-19T21:31:25
5911,6797,1236,1293,4,,2023-10-28T16:42:09
5912,6798,595,635,5,,2023-02-10T16:00:30
5913,6799,21,558,3,,2023-07-30T04:56:32
5914,6800,387,731,5,,2023-05-17T14:31:42
5915,6801,896,466,5,,2023-04-14T23:50:39
5916,6802,1459,634,5,,2023-10-25T21:40:28
5917,6803,795,1342,5,,2023-08-30T18:56:48
5918,6804,146,1156,4,,2023-04-16T14:43:53
5919,6805,30,1211,5,,2023-08-01T13:21:10
5920,6806,421,634,3,,2023-03-09T20:24:18
5921,6808,1328,1,5,,2023-05-21T06:00:25
5922,6809,437,72,5,,2023-02-04T06:36:32
5923,6810,383,976,3,,2023-02-17T17:11:05
5924,6811,666,1342,5,,2023-07-11T14:25:23
5925,6812,386,533,4,,2023-01-05T23:05:23
5926,6813,963,1156,5,,2023-02-10T19:19:31
5927,6814,1005,1156,5,,2023-09-25T15:14:46
5928,6815,564,277,4,,2023-05-23T19:37:51
5929,6816,654,1105,5,,2023-08-08T18:52:12
5930,6818,902,22,5,,2023-11-22T00:13:25
5931,6821,354,470,4,,2023-07-07T03:51:02
5932,6822,137,269,5,,2023-10-29T11:14:37
5933,6823,498,259,5,,2023-06-13T08:53:51
5934,6824,1500,667,5,,2023-07-01T18:47:06
5935,6825,424,1342,5,,2023-06-02T09:21:26
5936,6826,896,1156,4,,2023-09-18T19:08:27
5937,6827,263,1073,5,,2023-10-23T19:22:40
5938,6828,593,1124,5,,2023-06-17T02:39:54
5939,6829,243,470,5,,2023-05-15T07:25:06
5940,6831,76,631,5,,2023-03-09T11:48:27
5941,6832,210,1106,5,,2023-04-06T03:01:30
5942,6833,1475,319,1,,2023-01-13T08:15:50
5943,6834,526,319,5,,2023-07-26T18:31:49
5944,6836,240,319,5,,2023-03-27T15:09:04
5945,6837,841,1359,4,,2023-03-08T18:26:36
5946,6838,1052,891,5,,2023-10-28T12:33:48
5947,6840,942,1124,5,,2023-03-22T10:42:28
5948,6841,293,908,5,,2023-10-19T21:50:08
5949,6842,316,976,5,,2023-07-08T03:30:36
5950,6846,37,466,4,,2023-06-02T04:15:43
5951,6847,265,533,4,,2023-07-20T16:35:35
5952,6848,41,1124,5,,2023-04-14T05:41:19
5953,6849,1197,259,5,,2023-03-06T13:21:46
5954,6850,858,731,3,,2023-01-18T10:37:18
5955,6851,25,173,5,,2023-03-21T06:07:18
5956,6852,934,1106,4,,2023-05-17T16:57:17
5957,6853,711,259,4,,2023-08-13T08:14:36
5958,6854,263,905,5,,2023-02-14T05:53:46
5959,6855,391,1108,4,,2023-05-20T15:10:17
5960,6856,969,533,5,,2023-03-29T07:12:21
5961,6857,1196,1359,5,,2023-08-27T07:55:27
5962,6858,68,1311,5,,2023-07-26T10:34:51
5963,6859,459,622,5,,2023-12-13T04:39:55
5964,6860,16,908,4,,2023-08-22T23:03:07
5965,6861,365,259,5,,2023-03-09T03:17:57
5966,6862,753,635,5,,2023-07-22T23:29:09
5967,6863,67,1284,3,,2023-02-15T13:08:52
5968,6865,18,667,5,,2023-03-03T09:40:37
5969,6866,1007,350,3,,2023-01-10T09:49:07
5970,6867,478,1094,5,,2023-01-19T06:13:50
5971,6868,1304,582,2,,2023-06-07T16:06:14
5972,6869,755,59,5,,2023-12-12T22:36:04
5973,6870,1376,184,5,,2023-03-19T09:46:05
5974,6871,568,72,5,,2023-07-17T09:39:00
5975,6872,882,59,5,,2023-04-15T14:47:08
5976,6873,1336,905,5,,2023-12-06T22:40:50
5977,6874,100,533,3,,2023-12-09T15:41:59
5978,6876,1020,1359,5,,2023-08-03T20:25:47
5979,6877,300,936,5,,2023-12-28T09:06:12
5980,6878,322,22,5,,2023-11-08T11:36:32
5981,6879,1341,350,5,,2023-06-08T20:36:47
5982,6880,1135,1073,5,,2023-09-22T02:56:44
5983,6881,630,957,5,,2023-06-13T16:21:18
5984,6883,948,905,5,,2023-12-22T15:52:41
5985,6884,1276,1,5,,2023-07-19T03:42:01
5986,6885,924,987,5,,2023-07-21T11:07:25
5987,6886,784,987,5,,2023-10-24T01:06:16
5988,6887,1126,1106,5,,2023-03-25T03:18:41
5989,6888,681,635,5,,2023-06-24T04:29:38
5990,6889,103,891,5,,2023-10-16T12:52:56
5991,6890,1245,1094,5,,2023-06-01T10:43:08
5992,6891,280,712,5,,2023-04-08T12:36:26
5993,6892,493,891,4,,2023-04-29T17:29:24
5994,6893,986,350,5,,2023-05-10T11:54:56
5995,6894,216,635,5,,2023-05-16T01:39:12
5996,6896,672,1,5,,2023-10-26T15:49:03
5997,6897,1363,470,4,,2023-02-12T12:08:48
5998,6898,1377,507,5,,2023-09-04T20:04:46
5999,6899,185,976,4,,2023-05-15T19:48:41
6000,6901,1060,1224,5,,2023-08-07T14:23:47
6001,6902,619,1,4,,2023-05-07T09:17:38
6002,6903,160,731,5,,2023-11-21T04:07:30
6003,6904,1447,1106,5,,2023-12-23T13:34:42
6004,6905,937,558,5,,2023-07-01T02:43:05
6005,6906,67,582,5,,2023-09-19T13:24:52
6006,6907,523,470,5,,2023-12-01T12:37:32
6007,6908,949,891,5,,2023-05-07T17:29:04
6008,6909,176,750,5,,2023-10-25T12:19:15
6009,6910,658,269,4,,2023-01-18T04:19:13
6010,6911,1218,184,4,,2023-12-25T15:38:17
6011,6912,761,750,5,,2023-09-01T17:14:22
6012,6913,1427,799,5,,2023-02-02T08:37:51
6013,6914,568,908,3,,2023-07-21T19:40:15
6014,6915,1472,622,4,,2023-07-03T20:53:22
6015,6916,1482,1284,5,,2023-05-21T20:52:54
6016,6917,192,712,5,,2023-06-27T14:04:08
6017,6918,1438,72,3,,2023-01-01T19:45:27
6018,6919,376,1342,5,,2023-08-20T23:19:06
6019,6920,706,1303,5,,2023-07-08T03:33:01
6020,6921,660,582,5,,2023-10-13T10:05:57
6021,6922,64,936,4,,2023-04-17T16:16:12
6022,6923,274,259,5,,2023-07-18T00:54:52
6023,6924,1418,1211,5,,2023-02-16T07:04:07
6024,6926,787,1429,4,,2023-12-19T06:32:47
6025,6927,141,173,5,,2023-05-28T23:52:17
6026,6928,520,470,5,,2023-02-27T12:17:03
6027,6930,801,1094,4,,2023-11-15T08:10:29
6028,6931,1432,269,5,,2023-08-15T14:20:57
6029,6932,1070,1310,5,,2023-05-09T08:30:17
6030,6933,608,184,5,,2023-06-08T22:01:12
6031,6934,377,72,4,,2023-03-07T11:05:16
6032,6935,1032,582,5,,2023-11-16T12:12:23
6033,6936,1201,731,5,,2023-04-17T01:11:31
6034,6937,1011,635,5,,2023-06-10T09:55:39
6035,6938,309,1311,5,,2023-06-07T14:09:24
6036,6942,486,912,5,,2023-11-04T21:52:23
6037,6943,132,470,4,,2023-04-11T20:40:51
6038,6944,697,912,4,,2023-05-04T11:34:03
6039,6945,762,1224,4,,2023-01-06T18:48:50
6040,6947,1336,1311,4,,2023-04-26T15:23:34
6041,6948,722,507,5,,2023-09-10T22:36:50
6042,6949,913,350,3,,2023-11-28T23:28:51
6043,6950,1289,1293,5,,2023-05-28T10:17:25
6044,6951,937,184,5,,2023-09-04T17:43:51
6045,6952,1125,1310,5,,2023-10-13T07:19:14
6046,6953,569,1284,4,,2023-12-29T19:07:02
6047,6955,866,1359,4,,2023-10-21T22:02:08
6048,6956,542,22,5,,2023-04-17T08:25:06
6049,6957,132,363,5,,2023-02-15T08:45:20
6050,6958,961,1303,5,,2023-07-20T05:49:15
6051,6959,1478,1073,5,,2023-03-14T10:27:34
6052,6960,1213,750,3,,2023-04-13T20:46:34
6053,6961,576,173,5,,2023-05-03T08:10:56
6054,6962,1253,731,4,,2023-06-06T06:23:13
6055,6963,1082,634,5,,2023-09-07T08:01:31
6056,6964,967,631,5,,2023-09-10T20:34:05
6057,6965,13,1,5,,2023-12-03T08:51:22
6058,6966,141,1342,5,,2023-07-17T17:06:06
6059,6967,1047,635,4,,2023-08-12T19:31:44
6060,6968,996,363,4,,2023-07-30T03:28:21
6061,6969,1231,1108,4,,2023-12-05T08:09:06
6062,6970,566,507,4,,2023-08-16T21:23:17
6063,6972,156,1108,5,,2023-06-27T01:40:04
6064,6973,297,1429,3,,2023-02-21T23:55:43
6065,6974,654,1073,5,,2023-12-26T21:18:55
6066,6975,1403,1359,4,,2023-11-24T19:02:18
6067,6976,1246,750,5,,2023-11-05T06:56:42
6068,6978,671,912,5,,2023-11-16T14:48:11
6069,6979,317,667,5,,2023-06-12T14:02:06
6070,6980,1387,319,5,,2023-07-27T21:48:21
6071,6981,726,891,5,,2023-12-14T04:03:09
6072,6982,1480,466,5,,2023-10-20T19:46:40
6073,6983,595,634,5,,2023-11-27T14:59:27
6074,6984,473,936,5,,2023-03-05T18:16:53
6075,6985,102,912,5,,2023-06-05T23:09:00
6076,6986,396,1311,5,,2023-07-18T00:37:25
6077,6987,1036,750,4,,2023-03-13T17:29:42
6078,6988,1074,1311,5,,2023-03-28T12:30:12
6079,6989,179,466,5,,2023-02-10T16:04:24
6080,6990,1418,22,5,,2023-08-23T15:21:15
6081,6991,648,1284,5,,2023-04-05T02:01:26
6082,6992,1159,1342,5,,2023-05-28T12:13:27
6083,6993,716,631,5,,2023-09-09T12:00:16
6084,6994,440,936,4,,2023-02-07T07:52:01
6085,6996,188,1211,5,,2023-09-24T23:25:32
6086,6997,1112,936,4,,2023-02-04T21:52:10
6087,6998,1098,466,5,,2023-07-11T10:11:44
6088,6999,1001,908,5,,2023-04-17T14:35:16
6089,7000,1435,912,5,,2023-12-06T22:20:03
6090,7001,340,1303,3,,2023-11-14T03:29:42
6091,7002,50,891,5,,2023-09-30T23:50:43
6092,7003,1283,634,4,,2023-08-14T14:11:01
6093,7004,532,1108,5,,2023-05-11T12:43:33
6094,7005,1209,1303,4,,2023-05-21T20:12:22
6095,7006,687,1,5,,2023-04-09T07:00:34
6096,7007,606,1124,3,,2023-08-25T08:24:49
6097,7008,867,622,5,,2023-09-28T01:32:39
6098,7009,1177,635,5,,2023-02-14T19:10:56
6099,7010,1219,912,1,,2023-09-11T18:04:28
6100,7012,1267,1156,5,,2023-07-18T15:19:50
6101,7013,823,634,5,,2023-05-10T06:54:36
6102,7014,709,936,4,,2023-05-13T07:10:45
6103,7016,336,1108,4,,2023-08-06T09:34:05
6104,7017,933,59,5,,2023-11-27T23:53:53
6105,7018,782,1429,5,,2023-10-28T06:34:35
6106,7019,1398,277,4,,2023-03-26T09:58:31
6107,7020,861,1073,4,,2023-11-26T15:03:41
6108,7022,1025,1293,5,,2023-06-21T16:15:49
6109,7023,1243,634,4,,2023-04-03T09:12:03
6110,7025,616,558,5,,2023-08-15T18:23:28
6111,7026,502,1079,5,,2023-07-19T11:00:50
6112,7027,223,1211,4,,2023-04-02T09:33:44
6113,7028,1183,1108,5,,2023-07-04T06:24:56
6114,7029,46,1,5,,2023-10-15T01:15:58
6115,7030,993,1124,4,,2023-01-19T20:14:15
6116,7031,1387,1303,5,,2023-11-02T17:00:58
6117,7032,1485,72,5,,2023-01-18T16:46:06
6118,7033,520,558,5,,2023-10-10T05:01:01
6119,7034,182,184,5,,2023-06-08T03:22:32
6120,7036,732,1303,5,,2023-08-06T16:40:21
6121,7037,1414,957,5,,2023-10-23T08:45:31
6122,7038,339,957,5,,2023-04-19T23:20:36
6123,7039,74,905,4,,2023-12-16T18:10:20
6124,7041,916,1310,5,,2023-06-03T05:38:53
6125,7042,1353,582,5,,2023-07-27T10:43:07
6126,7043,1198,1284,5,,2023-01-27T22:42:50
6127,7044,1056,1,4,,2023-05-14T06:11:35
6128,7045,67,59,5,,2023-03-06T22:20:13
6129,7046,679,987,4,,2023-08-28T06:24:46
6130,7047,112,976,4,,2023-10-23T10:42:13
6131,7048,367,470,5,,2023-06-27T02:04:10
6132,7050,185,1106,5,,2023-12-02T23:21:59
6133,7051,1031,72,5,,2023-11-13T01:03:31
6134,7053,246,976,5,,2023-03-30T11:03:43
6135,7054,978,363,4,,2023-04-01T06:01:18
6136,7055,673,1342,5,,2023-09-04T18:01:23
6137,7056,1241,1311,5,,2023-08-17T09:01:11
6138,7057,67,1105,5,,2023-03-14T22:16:53
6139,7059,692,667,5,,2023-09-10T07:35:42
6140,7060,847,635,5,,2023-07-11T21:11:54
6141,7061,930,1073,5,,2023-03-23T18:12:04
6142,7062,951,582,5,,2023-02-10T14:07:46
6143,7063,413,957,5,,2023-01-29T02:42:54
6144,7064,773,1211,1,,2023-08-01T04:30:30
6145,7065,287,184,4,,2023-04-20T08:16:06
6146,7066,109,1359,4,,2023-06-20T13:23:10
6147,7067,390,799,4,,2023-07-19T07:38:04
6148,7068,689,72,5,,2023-03-02T19:40:03
6149,7069,163,667,5,,2023-09-10T16:21:14
6150,7070,468,1156,3,,2023-04-10T09:14:37
6151,7071,1174,667,4,,2023-05-20T02:15:29
6152,7072,1161,845,4,,2023-11-23T23:18:17
6153,7073,362,891,5,,2023-05-11T07:47:52
6154,7074,1048,1310,5,,2023-11-20T19:16:08
6155,7075,1358,1359,5,,2023-06-22T19:55:23
6156,7076,575,1106,5,,2023-03-01T20:33:26
6157,7077,154,1,5,,2023-01-23T07:05:15
6158,7078,454,634,5,,2023-07-17T04:42:43
6159,7079,535,173,5,,2023-11-12T19:56:38
6160,7081,1099,1342,5,,2023-09-22T21:30:45
6161,7083,1051,1073,5,,2023-08-24T03:15:53
6162,7084,265,957,5,,2023-11-06T09:26:14
6163,7085,1393,936,5,,2023-12-20T15:07:14
6164,7086,966,712,5,,2023-03-26T02:54:04
6165,7087,1188,277,5,,2023-10-21T07:27:43
6166,7088,287,1108,3,,2023-04-15T18:54:05
6167,7090,195,1108,5,,2023-10-23T18:11:05
6168,7091,1408,22,4,,2023-11-03T02:26:58
6169,7092,1361,363,4,,2023-04-29T21:44:29
6170,7093,115,1073,3,,2023-02-01T15:38:26
6171,7094,1451,269,5,,2023-06-16T01:45:01
6172,7096,950,507,5,,2023-12-10T08:21:25
6173,7097,1450,845,5,,2023-03-27T08:30:45
6174,7098,713,470,3,,2023-05-03T09:58:56
6175,7099,452,277,5,,2023-02-28T12:07:44
6176,7100,733,1105,5,,2023-09-23T01:52:08
6177,7101,1017,634,4,,2023-11-02T03:43:02
6178,7102,996,1124,4,,2023-02-24T02:47:39
6179,7103,1400,1,5,,2023-03-06T21:15:24
6180,7104,318,987,4,,2023-07-20T11:08:49
6181,7105,694,799,4,,2023-04-19T04:47:20
6182,7106,205,845,5,,2023-05-03T17:27:03
6183,7107,1291,1105,5,,2023-06-12T18:51:16
6184,7108,505,1211,5,,2023-12-31T04:36:56
6185,7109,1385,1311,5,,2023-08-19T18:42:53
6186,7110,1044,634,5,,2023-10-04T19:58:36
6187,7111,630,1,5,,2023-04-16T00:43:01
6188,7112,328,1311,5,,2023-11-25T05:16:49
6189,7113,310,631,5,,2023-11-27T13:24:33
6190,7114,367,905,4,,2023-02-24T05:57:44
6191,7115,204,957,5,,2023-05-16T15:36:37
6192,7116,1192,634,5,,2023-09-25T03:41:57
6193,7117,217,957,5,,2023-03-25T22:22:14
6194,7118,190,634,5,,2023-02-17T14:37:53
6195,7119,1038,936,5,,2023-12-17T18:19:08
6196,7120,1251,957,5,,2023-06-01T12:00:07
6197,7121,1255,277,4,,2023-09-30T05:52:02
6198,7122,1007,22,5,,2023-10-04T06:30:00
6199,7123,1291,936,5,,2023-09-21T09:09:36
6200,7124,241,712,5,,2023-03-21T15:38:58
6201,7125,725,72,5,,2023-10-07T02:17:47
6202,7127,942,533,5,,2023-02-04T17:31:36
6203,7129,583,173,5,,2023-03-22T17:57:42
6204,7130,15,1311,5,,2023-03-07T03:32:16
6205,7131,1192,891,4,,2023-05-10T10:29:16
6206,7132,819,1,4,,2023-10-03T00:25:33
6207,7133,448,634,5,,2023-11-28T02:27:15
6208,7134,103,173,4,,2023-11-14T15:21:05
6209,7135,1298,466,5,,2023-10-24T02:18:25
6210,7136,820,976,5,,2023-01-14T16:12:05
6211,7137,539,558,5,,2023-10-07T01:50:33
6212,7138,1258,1156,5,,2023-08-29T05:53:36
6213,7139,711,1303,5,,2023-07-19T14:02:18
6214,7140,773,269,5,,2023-09-22T06:33:07
6215,7141,661,1094,5,,2023-08-20T01:34:06
6216,7144,855,22,4,,2023-12-28T17:23:15
6217,7145,1080,1073,5,,2023-01-17T08:41:39
6218,7147,573,72,5,,2023-09-02T12:17:24
6219,7148,1203,908,4,,2023-04-21T03:55:03
6220,7149,567,1105,5,,2023-04-29T07:40:49
6221,7150,1228,1079,5,,2023-10-26T11:29:35
6222,7151,1133,905,4,,2023-11-19T12:28:35
6223,7152,329,667,5,,2023-04-08T07:03:58
6224,7153,693,173,5,,2023-06-19T15:29:34
6225,7154,788,1311,5,,2023-07-15T18:11:55
6226,7155,1307,1342,2,,2023-02-14T03:53:17
6227,7157,1093,1,5,,2023-05-27T14:16:23
6228,7158,1244,507,5,,2023-02-02T14:15:15
6229,7159,448,799,3,,2023-12-07T08:26:31
6230,7160,1186,1073,5,,2023-08-24T16:41:27
6231,7161,713,891,5,,2023-06-05T22:38:05
6232,7162,614,1105,5,,2023-01-16T22:11:22
6233,7163,512,1311,3,,2023-07-07T09:21:59
6234,7165,599,1079,5,,2023-04-12T14:08:50
6235,7167,569,750,5,,2023-12-18T11:32:50
6236,7168,1335,507,5,,2023-08-25T01:27:00
6237,7169,19,712,5,,2023-01-03T05:54:26
6238,7170,414,957,5,,2023-10-15T20:39:12
6239,7171,919,936,3,,2023-10-15T21:24:07
6240,7172,955,1211,5,,2023-12-26T18:18:42
6241,7173,1043,269,5,,2023-04-22T03:00:10
6242,7175,620,533,4,,2023-08-13T19:03:45
6243,7176,1097,1094,3,,2023-09-17T14:47:20
6244,7177,687,184,5,,2023-01-12T19:01:03
6245,7178,405,1224,5,,2023-08-28T19:52:38
6246,7179,1187,533,5,,2023-01-08T21:10:44
6247,7180,376,558,5,,2023-04-04T20:58:40
6248,7182,748,1105,5,,2023-02-08T01:25:21
6249,7183,456,59,4,,2023-08-13T23:21:58
6250,7184,215,269,5,,2023-06-19T23:30:30
6251,7185,1285,799,5,,2023-01-08T14:08:12
6252,7186,85,507,5,,2023-02-05T16:51:30
6253,7188,779,1124,5,,2023-02-15T03:16:48
6254,7189,706,799,4,,2023-08-22T19:44:21
6255,7190,624,1094,4,,2023-10-09T08:29:26
6256,7191,1343,59,5,,2023-05-18T07:48:21
6257,7192,467,22,5,,2023-06-02T05:16:18
6258,7193,483,1342,5,,2023-02-28T06:46:29
6259,7194,135,269,5,,2023-01-09T22:01:58
6260,7195,1146,1284,4,,2023-12-12T00:10:46
6261,7196,1281,184,5,,2023-03-29T19:28:05
6262,7197,6,558,5,,2023-04-26T14:22:16
6263,7198,904,1079,5,,2023-12-25T05:37:39
6264,7199,86,1108,5,,2023-09-02T17:14:08
6265,7200,920,908,5,,2023-03-18T16:30:12
6266,7201,601,631,3,,2023-01-03T02:39:05
6267,7202,306,363,5,,2023-06-28T06:56:31
6268,7203,738,1094,3,,2023-11-25T07:28:12
6269,7204,32,845,5,,2023-03-15T14:58:47
6270,7205,760,184,5,,2023-07-23T14:03:41
6271,7206,1400,905,5,,2023-08-15T16:43:06
6272,7207,487,507,5,,2023-03-30T11:07:51
6273,7208,1345,533,4,,2023-01-04T10:56:56
6274,7209,1447,533,5,,2023-03-05T23:34:39
6275,7210,780,1105,5,,2023-09-28T04:02:23
6276,7211,567,1311,5,,2023-08-19T01:33:49
6277,7213,1351,22,5,,2023-11-24T00:31:23
6278,7215,376,1094,4,,2023-10-26T07:49:15
6279,7216,1098,908,5,,2023-06-22T22:02:42
6280,7217,918,1211,4,,2023-02-20T19:51:45
6281,7218,388,1105,5,,2023-11-07T15:29:27
6282,7220,1180,731,4,,2023-02-14T21:49:15
6283,7221,720,912,4,,2023-09-02T16:02:08
6284,7222,460,277,5,,2023-05-13T08:53:56
6285,7223,215,631,5,,2023-07-05T20:42:58
6286,7224,575,905,4,,2023-12-28T18:54:01
6287,7225,1114,712,5,,2023-04-21T19:50:46
6288,7226,347,634,3,,2023-12-30T00:42:55
6289,7227,1332,634,5,,2023-09-06T15:15:10
6290,7229,392,72,1,,2023-12-04T14:43:18
6291,7230,1064,1310,5,,2023-05-08T13:38:35
6292,7231,1408,845,4,,2023-06-04T07:04:34
6293,7232,1240,634,5,,2023-11-25T07:13:11
6294,7233,296,1108,4,,2023-03-20T15:38:49
6295,7234,1213,912,5,,2023-10-10T21:57:15
6296,7235,1472,1284,4,,2023-05-02T22:18:45
6297,7236,16,1342,5,,2023-08-06T17:35:08
6298,7237,1338,533,5,,2023-06-04T15:47:14
6299,7238,665,799,5,,2023-02-27T17:56:01
6300,7239,1170,976,4,,2023-07-18T00:48:21
6301,7240,250,507,5,,2023-06-12T20:56:47
6302,7241,155,1310,5,,2023-08-22T20:07:27
6303,7242,325,712,4,,2023-01-16T08:02:03
6304,7244,92,22,5,,2023-01-22T08:15:17
6305,7246,632,1079,4,,2023-09-06T18:29:28
6306,7247,1133,72,5,,2023-02-17T12:23:05
6307,7248,578,957,5,,2023-10-26T12:08:22
6308,7249,78,558,5,,2023-10-24T06:14:01
6309,7250,774,1342,5,,2023-07-04T10:34:09
6310,7251,322,1073,5,,2023-07-19T22:01:32
6311,7252,338,319,4,,2023-06-05T20:27:02
6312,7253,20,1284,3,,2023-01-17T13:18:38
6313,7254,1159,750,5,,2023-12-09T01:18:28
6314,7255,992,269,4,,2023-10-07T14:32:46
6315,7256,1263,1224,5,,2023-07-18T14:51:49
6316,7257,919,845,5,,2023-05-14T08:52:32
6317,7258,1095,845,5,,2023-11-02T06:30:25
6318,7259,285,350,5,,2023-04-19T17:27:19
6319,7260,414,912,5,,2023-03-04T01:22:53
6320,7261,1155,1108,5,,2023-09-27T23:35:39
6321,7262,844,533,4,,2023-11-06T01:58:33
6322,7263,1453,466,5,,2023-03-24T04:40:26
6323,7264,235,957,4,,2023-09-06T22:06:41
6324,7266,195,1105,5,,2023-10-06T01:14:33
6325,7267,1009,350,5,,2023-06-06T04:29:08
6326,7268,1039,957,5,,2023-09-10T11:33:54
6327,7269,226,622,4,,2023-12-07T08:22:42
6328,7270,1362,1342,5,,2023-04-21T02:37:22
6329,7271,1254,507,5,,2023-03-19T12:35:54
6330,7272,498,470,5,,2023-05-12T07:52:12
6331,7273,474,277,4,,2023-04-11T00:52:28
6332,7274,655,712,4,,2023-04-03T00:21:03
6333,7275,108,319,4,,2023-12-08T19:07:28
6334,7276,1208,799,5,,2023-04-16T13:36:43
6335,7277,994,845,5,,2023-11-11T09:59:31
6336,7279,146,1073,5,,2023-11-13T15:08:26
6337,7280,1304,750,5,,2023-04-22T04:53:58
6338,7281,707,363,4,,2023-06-29T11:41:04
6339,7282,787,1211,5,,2023-04-15T06:00:47
6340,7283,1161,533,5,,2023-12-15T18:26:25
6341,7284,770,1124,5,,2023-07-29T05:11:56
6342,7285,1240,350,5,,2023-11-10T12:43:23
